position_error,time
4.380629,20.287713
4.378581,20.350788
4.376581,20.376564
4.378655,20.426557
4.375818,20.476195
4.375942,20.526582
4.37389,20.576414
4.375753,20.649044
4.37447,20.674768
4.375554,20.724542
4.374823,20.77464
4.373847,20.826735
4.373549,20.874897
4.374053,20.925396
4.372842,20.989914
4.371882,21.044297
4.370622,21.101012
4.371024,21.126559
4.370706,21.176462
4.371953,21.226527
4.370335,21.285998
4.365819,21.326456
4.365131,21.377013
4.361911,21.429874
1.787641,21.49708
1.70031,21.532856
3.255099,21.582965
6.937807,21.633161
1.724627,21.682638
6.903074,21.732659
6.881754,21.801076
6.866529,21.826666
6.842037,21.876482
6.815655,21.953376
6.779885,21.978843
6.772265,22.028905
6.717964,22.0796
6.677536,22.128904
6.650773,22.179355
6.612914,22.239506
5.267963,22.279577
5.865366,22.331996
6.316916,22.380106
6.303307,22.452601
6.028527,22.478601
6.171466,22.528627
5.823499,22.578763
5.78118,22.651475
5.327414,22.687313
5.809326,22.737425
5.281386,22.787363
4.233046,22.8392
5.78428,22.888023
5.697793,22.937958
5.678078,22.988052
5.522911,23.039623
5.287291,23.090832
3.309116,23.137179
3.7609,23.188311
3.16971,23.259967
3.16634,23.285913
3.128687,23.358682
3.078643,23.384469
3.337755,23.43532
2.998739,23.486913
2.832791,23.534899
2.882402,23.585487
3.294779,23.637357
2.90786,23.687761
2.440466,23.734447
2.342507,23.78549
2.269285,23.835288
2.096779,23.884778
2.274513,23.934644
2.394056,23.984866
2.207185,24.034842
2.045997,24.085109
1.915577,24.136085
1.710809,24.186491
1.83634,24.235394
2.361857,24.285897
1.942368,24.335408
1.292899,24.38448
1.390385,24.435201
1.385804,24.487533
1.378028,24.534966
1.323814,24.586625
1.307349,24.653958
1.28423,24.690494
1.286815,24.76236
1.27136,24.788193
1.249145,24.860729
1.254987,24.886579
1.244876,24.937261
1.24024,25.00896
1.21862,25.034714
1.232566,25.10836
1.222624,25.147161
1.217802,25.21257
1.204797,25.241721
1.195495,25.2888
0.370716,25.3581
0.378592,25.383924
0.386039,25.467378
0.38442,25.511797
0.395462,25.542066
0.404366,25.598663
0.416468,25.639647
0.428235,25.68888
0.446062,25.758666
0.443472,25.795197
0.445434,25.844589
0.456018,25.895272
0.459722,25.944623
0.476504,25.995659
0.486649,26.044916
0.498001,26.095337
0.513471,26.144899
0.524415,26.195258
0.541673,26.245513
0.559374,26.295706
0.568779,26.346636
0.579167,26.395697
0.583843,26.446262
0.58883,26.49502
0.59981,26.544945
0.614702,26.597672
0.619613,26.645267
0.624754,26.695765
0.639355,26.746029
0.633887,26.821786
0.637699,26.848048
0.64567,26.899945
0.666516,26.973927
0.668086,27.00004
0.676714,27.050831
0.711242,27.100028
0.712709,27.150456
0.713721,27.200784
0.034993,27.250711
0.092359,27.299972
0.134665,27.349893
0.188513,27.40011
0.076243,27.452039
0.133872,27.501905
0.149864,27.549713
0.068306,27.599948
0.05845,27.65104
0.057851,27.700816
0.019162,27.749962
0.039569,27.799891
0.056258,27.85073
0.070588,27.899791
0.02659,27.94986
0.018085,28.000082
0.039833,28.049783
0.02607,28.099671
0.001312,28.150572
0.048655,28.199971
0.041089,28.249708
0.063411,28.299899
0.042466,28.349723
0.024173,28.401025
0.046106,28.449681
0.087188,28.499927
0.050618,28.551279
0.032774,28.600211
0.093179,28.650121
0.079455,28.699677
0.165394,28.750478
0.126924,28.799645
0.132867,28.849895
0.099165,28.89963
0.12101,28.951063
0.124481,28.999904
0.12741,29.049778
0.125313,29.110016
0.127725,29.160208
0.130677,29.209938
0.135386,29.260051
0.131731,29.30984
0.125736,29.360118
0.139777,29.409929
0.134908,29.460075
0.141354,29.509811
0.109633,29.55994
0.047146,29.610153
0.051744,29.659693
0.083822,29.71021
0.075913,29.759997
0.018562,29.810453
0.029142,29.859979
0.017637,29.910043
0.262715,29.961842
0.007747,30.010027
0.300123,30.060828
0.313868,30.110306
0.288109,30.16006
0.355654,30.210155
0.393131,30.261494
0.380996,30.310093
0.402692,30.360142
0.458908,30.410277
0.453569,30.459867
0.48569,30.512942
0.515828,30.559861
0.517449,30.610117
0.242554,30.660376
0.587488,30.710296
0.253172,30.761189
0.435383,30.811432
0.215603,30.860185
0.206544,30.909777
0.404074,30.960448
0.416326,31.009838
0.382063,31.059916
0.141804,31.109855
0.135049,31.159744
0.133287,31.21239
0.490198,31.260831
0.493786,31.310333
0.143223,31.359993
0.121208,31.409893
0.123876,31.459782
0.263801,31.511178
0.216875,31.560694
0.214721,31.609841
0.34137,31.659875
0.345337,31.710175
0.203702,31.76034
0.301426,31.810844
0.332606,31.859717
0.197564,31.910136
0.193891,31.960107
0.243012,32.034616
0.192383,32.060663
0.193742,32.11155
0.200158,32.180369
0.439575,32.222084
0.119617,32.271269
0.086641,32.316673
0.149282,32.367011
0.129543,32.434105
0.307431,32.460941
0.256031,32.533154
0.258244,32.568892
0.252023,32.630029
0.215903,32.669523
0.208996,32.720112
0.297012,32.769438
0.271273,32.819258
0.185648,32.86982
0.175801,32.919268
0.256962,32.970036
0.209188,33.019136
0.207388,33.069715
0.184661,33.119071
0.179782,33.16962
0.176024,33.220065
0.216891,33.269359
0.156899,33.318891
0.157245,33.369282
0.193102,33.439195
0.182235,33.465182
0.071702,33.515291
0.059297,33.568843
0.01635,33.617013
0.02239,33.665616
0.056993,33.715141
0.047857,33.765142
0.057813,33.815613
0.148866,33.86571
0.183807,33.914866
0.186256,33.965037
0.183683,34.015029
0.186843,34.065245
0.165909,34.115842
0.158464,34.165018
0.150709,34.236591
0.145551,34.272368
0.137309,34.322613
0.140426,34.372377
0.135628,34.422404
0.129174,34.472808
0.131441,34.523642
0.123043,34.57321
0.13593,34.622736
0.121446,34.673409
0.112114,34.722918
0.102891,34.772713
0.108151,34.823068
0.094695,34.873057
0.100641,34.922836
0.098767,34.973143
0.08218,35.023473
0.080629,35.073116
0.091461,35.123743
0.072011,35.17304
0.091706,35.22288
0.084441,35.27319
0.065942,35.322641
0.061202,35.372515
0.103382,35.422465
0.110035,35.472864
0.10615,35.522799
0.106501,35.572578
0.100644,35.623579
0.104601,35.673101
0.105172,35.722681
0.125585,35.772768
0.251082,35.82281
0.196789,35.872936
0.241713,35.923615
0.2372,35.973124
0.276978,36.022788
0.30252,36.073018
0.28163,36.123053
0.266627,36.172734
0.244093,36.222478
0.087025,36.272938
0.073767,36.32256
0.041866,36.372907
0.049616,36.423047
0.047279,36.47298
0.098181,36.522577
0.083509,36.5724
0.114157,36.622285
0.076572,36.672558
0.149821,36.722938
0.075803,36.772619
0.075248,36.824017
0.098542,36.872739
0.107731,36.922726
0.106091,36.972721
0.129092,37.022889
0.176703,37.07285
0.197693,37.122757
0.19683,37.172977
0.229636,37.223648
0.223306,37.273123
0.22343,37.323461
0.25409,37.372565
0.258509,37.422897
0.265619,37.472491
0.258118,37.522788
0.257947,37.573091
0.241872,37.622659
0.258867,37.673044
0.22386,37.722706
0.226578,37.772844
0.269885,37.82337
0.217964,37.87272
0.221761,37.923134
0.229022,37.973772
0.239163,38.023104
0.244108,38.074063
0.240318,38.123905
0.263204,38.172849
0.264419,38.223475
0.262738,38.275832
0.263005,38.323021
0.234671,38.372465
0.243376,38.422551
0.235742,38.473015
0.237729,38.523068
0.241793,38.574012
0.224678,38.62291
0.239298,38.67309
0.238312,38.722713
0.052935,38.773039
0.021207,38.823311
0.077303,38.873364
0.073568,38.924725
0.112046,38.973882
0.08559,39.023317
0.090744,39.072936
0.099977,39.12294
0.072631,39.172696
0.073624,39.23437
0.078878,39.272583
0.044964,39.322705
0.122381,39.373126
0.060392,39.432882
0.029515,39.482944
0.083435,39.53275
0.070874,39.582851
0.075911,39.634
0.097275,39.683046
0.104315,39.733898
0.13735,39.782713
0.155237,39.832813
0.182372,39.882885
0.167763,39.93309
0.171509,39.982942
0.162308,40.032924
0.175146,40.082756
0.223318,40.132926
0.230968,40.182884
0.237991,40.232976
0.225903,40.282698
0.223804,40.332575
0.224845,40.383091
0.215613,40.441797
0.209439,40.503736
0.203648,40.530284
0.192075,40.580426
0.179012,40.630064
0.153752,40.679992
0.139988,40.730321
0.132254,40.780027
0.116774,40.829833
0.108196,40.88002
0.084063,40.930165
0.075446,40.980171
0.068908,41.030188
0.0528,41.080407
0.038056,41.130286
0.024821,41.180022
0.016041,41.230326
0.001749,41.279916
0.015491,41.330216
0.027243,41.38009
0.048101,41.430109
0.066079,41.48009
0.07392,41.529936
0.082503,41.60171
0.100753,41.63815
0.110413,41.708729
0.122555,41.734908
0.137487,41.784868
0.157074,41.83508
0.189132,41.884848
0.207378,41.934734
0.199128,41.985059
0.204252,42.034639
0.232975,42.084949
0.247949,42.135291
0.260593,42.185572
0.265911,42.235246
0.283767,42.285567
0.305179,42.335385
0.307014,42.385621
0.318558,42.436275
0.339607,42.484722
0.356354,42.535124
0.402432,42.585965
0.414883,42.634933
0.431965,42.684713
0.449195,42.734969
0.448708,42.786074
0.464222,42.838532
0.477852,42.886573
0.494231,42.937674
0.506232,42.98662
0.386794,43.034723
0.398067,43.085086
0.434786,43.135199
0.445508,43.184862
0.451811,43.235139
0.467476,43.285148
0.48835,43.335383
0.482745,43.384993
0.492447,43.435088
0.510258,43.485018
0.515738,43.534861
0.534073,43.585316
0.54511,43.635078
0.595613,43.685876
0.609398,43.734643
0.611568,43.785066
0.622581,43.835753
0.616512,43.885055
0.63629,43.934625
0.644692,43.985069
0.651833,44.056997
0.696767,44.082686
0.702425,44.143911
0.714035,44.182998
0.729586,44.232875
0.733777,44.28399
0.747793,44.36518
0.757602,44.393132
0.763232,44.442979
0.770757,44.491786
0.810434,44.543133
0.809981,44.591848
0.807584,44.641691
0.816764,44.692084
0.824499,44.741675
0.825719,44.791935
0.828266,44.841967
0.822377,44.89198
0.827344,44.942492
0.83399,44.993326
0.901674,45.041435
0.902282,45.093103
0.894787,45.141459
0.900515,45.215346
0.917063,45.241577
0.901352,45.313731
0.912131,45.340483
0.918542,45.390268
0.931712,45.440722
0.982561,45.490054
0.980654,45.550215
0.94942,45.599877
0.97524,45.651417
0.981862,45.701123
0.985846,45.750273
0.988092,45.800243
0.97067,45.849934
0.969708,45.900081
0.994455,45.949924
0.994884,46.000059
0.988287,46.050039
1.022697,46.099972
1.010193,46.149889
1.00546,46.200154
1.03243,46.250514
1.025489,46.30063
1.020511,46.350292
1.017027,46.399653
1.025962,46.472155
1.015902,46.498274
0.24211,46.548352
0.28898,46.599395
0.350306,46.651266
0.154975,46.698531
0.10104,46.748039
0.194048,46.798663
0.177492,46.84885
0.089352,46.898473
0.100358,46.94822
0.103754,46.998774
0.181052,47.048864
0.206192,47.099445
0.230894,47.150003
0.244003,47.198776
0.262483,47.24981
0.276643,47.299038
0.282954,47.349101
0.294185,47.399188
0.312638,47.448681
0.316279,47.498816
0.317571,47.548285
0.320846,47.601281
0.318319,47.648139
0.31595,47.701593
0.31652,47.749669
0.324475,47.798745
0.312026,47.849732
0.142145,47.898411
0.135536,47.948536
0.114849,47.998422
0.099726,48.058672
0.141974,48.129344
0.130701,48.156638
0.103948,48.206792
0.1885,48.255861
0.109669,48.305637
0.103416,48.355724
0.092112,48.405982
0.084614,48.455816
0.077888,48.507789
0.078777,48.557518
0.107719,48.607856
0.078533,48.656792
0.099837,48.70558
0.133958,48.755386
0.119229,48.825814
0.112579,48.852105
0.112234,48.902823
0.175731,48.95236
0.159267,49.014942
0.162625,49.052223
0.171295,49.103528
0.203815,49.1532
0.08288,49.203502
0.104446,49.265375
0.107385,49.303015
0.047202,49.379102
0.057907,49.404959
0.095203,49.46937
0.069226,49.505268
0.013692,49.555285
0.021155,49.625315
0.023772,49.661438
0.019554,49.712265
0.03841,49.761573
0.054032,49.811654
0.060467,49.861282
0.057931,49.91148
0.055339,49.961107
0.04812,50.011346
0.032426,50.061685
0.027298,50.113746
0.031641,50.161211
0.040303,50.211042
0.038782,50.275859
0.036991,50.328981
0.03539,50.382756
0.040343,50.408664
0.035797,50.477559
0.033444,50.513495
0.04069,50.565095
0.040998,50.621935
0.052486,50.683065
0.054621,50.709112
0.06549,50.780585
0.07233,50.806583
0.08037,50.886252
0.080695,50.931068
0.089451,50.957071
0.099661,51.029999
0.10844,51.085562
0.12038,51.111316
0.134544,51.185078
0.149431,51.211894
0.15558,51.280572
0.17673,51.31637
0.192517,51.382183
0.201751,51.408131
0.219892,51.458223
0.224959,51.508109
0.239026,51.559748
0.26166,51.644231
0.27478,51.66342
0.29185,51.710407
0.323224,51.762118
0.323932,51.83589
0.342167,51.86763
0.359196,51.913638
0.364674,51.961967
0.09966,52.012092
0.114143,52.084367
0.0951,52.110838
0.148596,52.161126
0.099758,52.210704
0.101126,52.260408
0.133401,52.310711
0.124356,52.383464
0.126117,52.409799
0.115297,52.464322
0.153125,52.509713
0.097839,52.559527
0.07873,52.620416
0.078496,52.67035
0.073739,52.723225
0.075794,52.769517
0.071367,52.820638
0.080399,52.882926
0.083353,52.919902
0.111863,52.974585
0.126727,53.037611
0.105122,53.063583
0.102098,53.132712
0.111807,53.170723
0.148988,53.219076
0.149055,53.269099
0.138281,53.319068
0.096336,53.368823
0.053794,53.421407
0.081854,53.468781
0.030926,53.520349
0.037792,53.569272
0.029776,53.618816
0.024079,53.670553
0.074751,53.73744
0.082237,53.763517
0.123419,53.81342
0.134648,53.865614
0.159504,53.937075
0.178239,53.963027
0.215553,54.03534
0.290572,54.071597
0.298308,54.122233
0.312146,54.171346
0.314803,54.222402
0.305425,54.271679
0.304379,54.321604
0.30651,54.371859
0.3226,54.421868
0.318304,54.472004
0.31951,54.523028
0.327732,54.571831
0.3255,54.646158
0.333108,54.672351
0.334612,54.741601
0.34462,54.772493
0.348732,54.817904
0.353792,54.867672
0.347761,54.936634
0.353262,54.972489
0.348305,55.04414
0.33883,55.070177
0.343232,55.141999
0.352083,55.175834
0.333784,55.217996
0.326813,55.270634
0.353322,55.320206
0.358624,55.368717
0.363823,55.418252
0.361237,55.468494
0.354087,55.518171
