position_error,time
4.380629,20.380163
4.377875,20.45013
4.375821,20.494062
4.378496,20.5297
4.375704,20.57969
4.376917,20.630316
4.375,20.680381
4.376067,20.730401
4.374821,20.779604
4.376452,20.829514
4.376118,20.880253
4.373713,20.931246
4.372469,20.979752
4.374078,21.030338
4.373507,21.079792
4.372659,21.147763
4.370204,21.183484
4.369978,21.254684
4.369989,21.285846
4.369041,21.351221
4.367688,21.388365
4.362406,21.457649
4.351426,21.483196
1.683893,21.555321
1.698133,21.597986
6.922745,21.633819
1.729082,21.683687
6.948296,21.733553
6.890081,21.804599
6.863841,21.834394
6.912205,21.880304
6.882944,21.930159
2.839152,21.980299
6.887635,22.050118
6.753411,22.085967
6.74909,22.136862
6.736183,22.208288
6.69937,22.238584
5.046958,22.284261
5.603266,22.335217
5.972834,22.401195
6.427527,22.457292
6.372449,22.50419
6.251573,22.539941
5.91479,22.591805
6.275332,22.640376
5.512899,22.690522
6.246799,22.740688
5.051739,22.790124
4.067285,22.858495
5.956213,22.8838
5.949694,22.954188
5.929974,22.994046
5.779856,23.058909
5.737423,23.091478
5.709374,23.134619
5.645525,23.188555
5.590877,23.236092
5.535543,23.287607
5.489723,23.357823
2.799168,23.393616
3.217516,23.454973
2.761201,23.490934
2.670322,23.540769
2.428385,23.593644
2.706025,23.664108
2.669781,23.708742
2.586985,23.751192
2.574988,23.787013
2.058021,23.837364
2.331487,23.887528
2.361151,23.955657
2.098313,24.012047
2.101959,24.03966
2.02379,24.109706
1.973683,24.138745
2.029484,24.206715
1.938803,24.242381
1.848806,24.292495
1.738143,24.342992
1.700487,24.399024
1.848469,24.44545
1.827214,24.515359
1.800506,24.542075
1.738312,24.592884
1.707384,24.642939
1.670511,24.713065
1.654898,24.738647
1.624482,24.814781
1.589795,24.840698
1.575375,24.912787
1.547213,24.949088
1.526946,25.009772
1.493359,25.07028
1.485363,25.08588
1.462796,25.17075
1.442001,25.201845
1.415951,25.255145
1.396608,25.290815
3.912639,25.361901
3.901369,25.387571
3.902196,25.456616
3.897717,25.494451
3.903913,25.544444
3.913029,25.619952
3.932615,25.648767
3.952347,25.696125
3.980677,25.768461
