position_error,time
0.130505,40.58103
0.136075,40.634602
0.162945,40.695788
0.177686,40.736885
0.193087,40.782149
0.208973,40.832854
0.22253,40.889727
0.255805,40.939874
0.26882,40.983289
0.267134,41.033183
0.293757,41.083386
0.314407,41.153554
0.324333,41.179245
0.339039,41.251511
0.345954,41.277396
0.365397,41.328551
0.350511,41.377154
0.364185,41.428468
0.374872,41.479981
0.39218,41.529001
0.411912,41.593775
0.418271,41.63029
0.434876,41.700966
0.442226,41.726692
0.452959,41.778049
0.471681,41.827559
0.512239,41.899319
0.550633,41.925054
0.526367,41.987038
0.522645,42.037333
0.571748,42.109237
0.583051,42.135389
0.596661,42.186491
0.606567,42.238104
0.622803,42.286615
0.65387,42.337012
0.649973,42.386254
0.66001,42.436886
0.67565,42.511039
0.693228,42.526991
0.753508,42.601562
0.768027,42.627159
0.781383,42.679065
0.794108,42.751514
0.792429,42.777313
0.805612,42.827525
0.815622,42.877183
0.828615,42.953846
0.838588,42.980042
0.258827,43.029644
0.265296,43.085982
0.298922,43.129903
0.306509,43.180757
0.309598,43.232157
0.322683,43.301728
0.341704,43.340287
0.327925,43.388112
0.336971,43.438999
0.349864,43.49826
0.355554,43.545901
0.371211,43.587988
0.378468,43.660179
0.428812,43.690656
0.440119,43.756304
0.445325,43.782042
0.456781,43.832543
0.453838,43.90389
0.471024,43.929794
0.479357,43.980517
0.486988,44.033726
0.531452,44.101822
0.539184,44.137728
0.546736,44.18938
0.556926,44.240485
0.562294,44.291462
0.575599,44.359887
0.581312,44.385598
0.586729,44.458122
0.590511,44.489938
0.624293,44.533947
0.62442,44.587796
0.621955,44.645569
0.631662,44.685
0.640308,44.755709
0.642541,44.781831
0.645276,44.852919
0.639594,44.889067
0.645942,44.953605
0.653561,44.989893
0.719302,45.040125
0.719672,45.091749
0.71295,45.140053
0.71997,45.211186
0.73714,45.237142
0.722082,45.304708
0.729482,45.340546
0.73964,45.411533
0.754733,45.439145
0.807879,45.487166
0.809698,45.538955
0.78324,45.621107
0.811822,45.646783
0.820741,45.696947
0.824099,45.749689
0.825698,45.798425
0.808735,45.868632
0.808872,45.907395
0.832686,45.94486
0.831858,46.006368
0.825371,46.044755
0.861131,46.097458
0.846595,46.165799
0.842371,46.192348
0.870471,46.243471
0.865845,46.31394
0.861049,46.343372
0.861412,46.389769
0.870982,46.440057
0.863844,46.492301
0.06141,46.549787
0.123115,46.622966
0.111517,46.653228
0.07504,46.69951
0.225245,46.748919
0.116683,46.799289
0.175039,46.849146
0.172435,46.899059
0.216919,46.948783
0.169106,47.000117
0.24891,47.048906
0.28162,47.100214
0.303036,47.152072
0.312665,47.200161
0.328113,47.250895
0.349986,47.300772
0.351336,47.356501
0.359617,47.39868
0.374922,47.45033
0.380093,47.500764
0.376706,47.551215
0.375843,47.603278
0.370571,47.648823
0.364527,47.724475
0.360308,47.750841
0.361131,47.801011
0.354632,47.873848
0.063468,47.910843
0.06667,47.949669
0.086105,48.0001
0.069528,48.05225
0.083095,48.099541
0.096963,48.151706
0.084294,48.213712
0.132187,48.259127
0.110756,48.299902
0.110303,48.350065
0.110569,48.399902
0.112373,48.466763
0.115995,48.505988
0.129294,48.555059
0.153792,48.606236
0.136099,48.65517
0.157656,48.726355
0.192666,48.753687
0.188141,48.802078
0.184833,48.861495
0.19178,48.905836
0.259456,48.952865
0.249095,49.002526
0.258473,49.070925
0.270216,49.126341
0.306292,49.159618
0.11371,49.203095
0.106473,49.273593
0.150216,49.31765
0.103837,49.353472
0.10169,49.403556
0.089638,49.475486
0.110636,49.505867
0.054395,49.559672
0.048446,49.601484
0.063483,49.652491
0.058294,49.701414
0.063895,49.752941
0.096281,49.801308
0.06315,49.86771
0.059623,49.901941
0.065721,49.951445
0.038138,50.024646
0.026458,50.063786
0.016398,50.131593
0.030142,50.166672
0.04107,50.207431
0.027784,50.258749
0.030757,50.328222
0.029317,50.35427
0.033596,50.404531
0.031837,50.456405
0.026107,50.505438
0.032545,50.554463
0.038908,50.627462
0.046567,50.653602
0.048272,50.725724
0.056805,50.753181
0.066366,50.82106
0.077617,50.857239
0.075904,50.908875
0.090628,50.957143
0.101215,51.009495
0.107921,51.057132
0.119572,51.107511
0.13921,51.157043
0.152966,51.233013
0.162576,51.258872
0.18599,51.309036
0.19927,51.360034
0.209186,51.409012
0.227741,51.459925
0.234022,51.510908
0.252435,51.559822
0.275641,51.61199
0.292556,51.680297
0.315711,51.706354
0.348782,51.779164
0.352503,51.822858
0.373796,51.860541
0.390433,51.933327
0.39624,51.959249
0.10844,52.016726
0.125824,52.059347
0.112227,52.130162
0.164276,52.15816
0.154774,52.227932
0.202567,52.264177
0.165059,52.335185
0.143545,52.363578
0.122098,52.419605
0.127785,52.462893
0.21675,52.511301
0.159658,52.569345
0.17369,52.618724
0.171904,52.66291
0.148941,52.728694
0.159767,52.765804
0.146528,52.814993
0.172306,52.86458
0.103086,52.926718
0.054134,52.972275
0.061191,53.014743
0.132398,53.084397
0.091083,53.11504
0.062614,53.167655
0.045175,53.210843
0.083718,53.260129
0.110217,53.310674
0.035549,53.369103
0.050656,53.419857
0.078133,53.477169
0.104181,53.515341
0.070063,53.572927
0.039816,53.622236
0.035255,53.663136
0.006777,53.712905
0.044,53.771699
0.042791,53.82175
0.072818,53.870744
0.074705,53.912858
0.111322,53.962799
0.102889,54.013274
0.098811,54.062897
0.104407,54.135029
0.115707,54.165494
0.109139,54.226129
0.097558,54.267017
0.09662,54.324497
0.092004,54.361897
0.101908,54.413138
0.095377,54.463935
0.093584,54.513374
0.096522,54.584021
0.096151,54.634558
0.101415,54.660262
0.100311,54.710972
0.104656,54.766077
0.10574,54.811147
0.108744,54.871006
0.104264,54.921017
0.106925,54.971021
0.101575,55.021596
0.092072,55.091175
0.095494,55.116877
0.097009,55.167453
0.078051,55.217506
0.069957,55.267208
0.099013,55.317544
0.101524,55.367457
0.105408,55.417413
0.103295,55.467404
0.096578,55.51754
0.092426,55.567632
0.09536,55.617423
0.099795,55.667527
0.092109,55.717154
0.09133,55.767347
0.086144,55.842276
0.083321,55.86798
0.082411,55.918394
0.216866,55.968544
0.208527,56.018432
0.203341,56.090689
0.115644,56.121331
0.212602,56.175164
0.087742,56.227064
0.125831,56.271793
0.131199,56.318425
0.18784,56.379717
0.143599,56.429359
0.2264,56.479384
0.190221,56.52766
0.219155,56.575286
0.201998,56.616896
0.271779,56.679166
0.160825,56.725177
0.081374,56.794587
0.039159,56.832264
0.050602,56.871407
0.06011,56.932059
0.052915,56.971162
0.063481,57.029167
0.085774,57.070644
0.063834,57.12219
0.085653,57.171076
0.076949,57.220889
0.011467,57.273449
0.093319,57.320762
0.071488,57.370629
0.067868,57.421972
0.075435,57.471162
0.07844,57.521766
0.039202,57.570298
0.071538,57.622601
0.060221,57.670521
0.046604,57.720754
0.074812,57.770542
0.047554,57.839192
0.064683,57.881011
0.05563,57.932477
0.025126,57.9865
0.072983,58.032612
0.025374,58.082172
0.041986,58.132512
0.106517,58.175077
0.052946,58.233095
0.070386,58.275012
0.072876,58.324884
0.084875,58.377122
0.073433,58.43957
0.025034,58.475342
0.053426,58.53946
0.027597,58.57523
0.030238,58.646165
0.034785,58.693973
0.035509,58.736735
0.038186,58.779766
0.009808,58.844606
0.027522,58.872729
0.037194,58.920633
0.026323,58.971707
0.032351,59.021663
0.03793,59.08801
0.029596,59.142786
0.04127,59.198488
0.045732,59.224201
0.065863,59.296587
0.064318,59.329778
0.072333,59.372316
0.064616,59.44487
0.075613,59.470956
0.079187,59.52086
0.081748,59.59201
0.054458,59.636089
0.033911,59.677847
0.079413,59.727849
0.065839,59.777861
0.066518,59.82801
0.076083,59.877762
0.04767,59.92818
0.027179,59.979699
0.03651,60.028245
0.048787,60.078323
0.06911,60.127805
0.066534,60.201746
0.032725,60.228283
0.043999,60.277797
