position_error,time
4.380629,20.27282
4.378581,20.321516
4.376581,20.371878
4.378655,20.421504
4.375818,20.471717
4.375942,20.521647
4.37389,20.571448
4.375753,20.631567
4.37447,20.707486
4.375554,20.725057
4.374823,20.772963
4.373847,20.844181
4.373549,20.880012
4.374053,20.929811
4.372842,20.97987
4.371882,21.029824
4.370622,21.079803
4.371024,21.129864
4.370706,21.179737
4.371953,21.229844
4.370335,21.296259
4.365819,21.352818
4.365131,21.391601
4.361911,21.440907
1.786852,21.510415
1.762704,21.555504
5.179022,21.600281
6.948288,21.649181
1.725101,21.695853
6.905006,21.758505
6.889073,21.80291
1.700086,21.855976
6.844558,21.917833
6.802721,21.970137
6.78815,21.976084
1.978961,22.025896
6.726815,22.075791
6.674997,22.125965
6.654978,22.17612
4.872073,22.225969
4.604095,22.297846
4.770563,22.343252
2.971347,22.383949
4.711592,22.434957
2.590461,22.503046
2.576847,22.549245
2.477396,22.594977
4.338284,22.662503
4.305621,22.678317
3.709486,22.732923
3.196676,22.785171
2.134898,22.83247
5.941005,22.877885
5.924663,22.927856
5.899388,22.97813
5.792322,23.028551
5.737737,23.078342
5.709947,23.135561
3.474112,23.178094
3.191892,23.235464
2.833147,23.285582
2.648308,23.328213
2.549027,23.389584
3.142912,23.428208
2.835455,23.488589
2.814399,23.544952
2.534738,23.588558
2.635119,23.660132
2.623401,23.698418
2.766124,23.76788
2.03646,23.794746
2.528745,23.833909
2.682581,23.892974
2.511228,23.958589
2.726057,23.993315
2.313141,24.05735
2.407868,24.092122
2.127084,24.133318
2.174655,24.20092
2.267772,24.266198
2.307715,24.289569
2.05146,24.332192
2.119186,24.382903
2.169393,24.432117
2.173576,24.483404
2.174402,24.533392
2.147659,24.604239
2.146977,24.640039
2.144938,24.691998
2.155935,24.759193
2.157362,24.784958
2.159244,24.835839
2.171208,24.888524
2.176656,24.93753
2.189239,25.007362
2.194041,25.033296
2.215702,25.083163
2.22502,25.155824
2.243146,25.201139
2.257469,25.24173
2.277468,25.314775
4.540743,25.350299
4.563056,25.391041
4.61015,25.440804
4.65275,25.490677
4.706544,25.540483
4.746799,25.59116
4.795686,25.640904
4.850552,25.690665
4.88689,25.740895
4.937766,25.790379
4.981789,25.85048
5.028265,25.890318
5.090432,25.955878
5.145374,25.992682
5.203357,26.061318
5.263151,26.089782
5.330883,26.140391
5.386756,26.193556
5.421105,26.257829
5.481391,26.294201
5.544002,26.349695
5.60003,26.412798
5.661427,26.441436
5.717094,26.489872
5.767815,26.567324
5.80689,26.611188
5.865892,26.647337
5.907718,26.715195
5.949023,26.742161
5.996407,26.81266
6.043073,26.865845
6.087339,26.891342
6.119782,26.941968
6.167463,26.992553
6.203618,27.06234
6.230947,27.114497
6.277117,27.139866
6.321053,27.21333
2.083972,27.250429
0.964336,27.2902
1.073733,27.350371
1.000173,27.400941
1.024236,27.47162
0.868087,27.508611
0.699455,27.547867
0.792371,27.597523
0.38944,27.648005
0.47263,27.699816
0.558663,27.773164
0.372632,27.811609
0.400868,27.849267
0.443536,27.921453
0.448995,27.952032
0.464992,27.997895
0.472473,28.072865
0.787293,28.10579
0.722503,28.14888
0.547064,28.226524
0.508117,28.263685
0.658662,28.320764
0.655646,28.349862
0.539461,28.427629
0.782112,28.468169
0.731187,28.504026
0.781748,28.554752
0.814943,28.604222
0.708199,28.662208
0.655474,28.711852
0.667139,28.772399
0.670676,28.812765
0.814286,28.85183
1.680258,28.898632
1.373923,28.96777
1.376962,29.006743
1.363496,29.053937
1.362981,29.107215
1.360012,29.176603
1.359092,29.209874
1.353637,29.262247
1.354794,29.322776
1.357181,29.359014
1.346929,29.437374
1.344844,29.453724
1.337029,29.507995
1.328957,29.571193
0.576948,29.606989
1.499281,29.657221
0.634241,29.707352
0.603857,29.77981
0.372996,29.816907
0.492202,29.874199
0.2367,29.910157
0.27355,29.960418
0.048572,30.009956
0.312488,30.07642
0.320881,30.102296
0.311685,30.154332
0.396202,30.202355
0.398253,30.252213
0.448159,30.327522
0.461715,30.368291
0.494151,30.404295
0.508403,30.455041
0.494332,30.506222
0.295472,30.56404
0.591396,30.603988
0.285758,30.67331
0.806575,30.737519
0.330542,30.764306
0.430457,30.813278
0.199859,30.863182
0.331866,30.93134
0.388155,30.986985
0.403706,31.012882
0.405314,31.062682
0.323426,31.121145
0.171898,31.170467
0.174835,31.213268
0.50446,31.263528
0.506831,31.313061
0.185395,31.371267
0.168042,31.414075
0.171736,31.47355
0.282709,31.513293
0.238201,31.563183
0.196932,31.620434
0.210765,31.663925
0.211148,31.715151
0.173322,31.763894
0.246402,31.813
0.294562,31.884899
0.294368,31.910644
0.166691,31.960705
0.247516,32.038399
0.106984,32.064582
0.223576,32.114097
0.270274,32.172821
0.211019,32.222696
0.135818,32.272819
0.150848,32.322338
0.163251,32.372375
0.144549,32.415163
0.23396,32.464233
0.233442,32.514449
0.240431,32.584199
0.207093,32.622992
0.105485,32.668124
0.095904,32.731435
0.178991,32.774127
0.115213,32.824865
0.076903,32.874674
0.065154,32.919296
0.100072,32.967431
0.053794,33.026211
0.056086,33.06797
0.085911,33.124884
0.033885,33.175521
0.038687,33.21909
0.077427,33.267543
0.053391,33.325087
0.046646,33.37504
0.043918,33.43905
0.056657,33.46883
0.023812,33.522512
0.055346,33.567983
0.070367,33.622455
0.054529,33.672384
0.07274,33.722226
0.057,33.773373
0.075919,33.823689
0.106795,33.875705
0.113412,33.936694
0.120462,33.962519
0.119561,34.027699
0.126345,34.063622
0.117228,34.13501
0.1169,34.185278
0.113497,34.23929
0.108305,34.265002
0.102129,34.315521
0.098938,34.365248
0.101952,34.418443
0.098113,34.467515
0.10615,34.518977
0.100873,34.565067
0.107691,34.615256
0.109957,34.66759
0.099977,34.740902
0.096669,34.766973
0.097706,34.816984
0.097472,34.891811
0.106324,34.938782
0.105437,34.964464
0.101214,35.015384
0.096343,35.084164
0.102373,35.1373
0.094013,35.163079
0.093893,35.218104
0.091692,35.262954
0.096313,35.327942
0.098601,35.393873
0.122235,35.419519
0.123812,35.487457
0.118139,35.523218
0.117179,35.575973
0.104174,35.627005
0.103735,35.676295
0.095063,35.725511
0.087876,35.782442
0.106297,35.836088
0.112392,35.881067
0.071534,35.923252
0.057961,35.996255
0.05316,36.022103
0.14698,36.079875
0.146603,36.130615
0.204594,36.172074
0.10433,36.222214
0.10586,36.298886
0.049199,36.347768
0.042879,36.381126
0.066345,36.423628
0.029309,36.481472
0.058568,36.523337
0.094695,36.581447
0.097263,36.623436
0.10129,36.69048
0.089723,36.718118
0.079579,36.77416
0.09697,36.823776
0.055585,36.874341
0.047261,36.945181
0.065598,36.970895
0.038857,37.020752
0.061386,37.072022
0.101489,37.129937
0.061472,37.170713
0.045696,37.242488
0.052456,37.282994
0.058103,37.31864
0.126582,37.37611
0.08109,37.428719
0.151939,37.475314
0.096303,37.526769
0.143277,37.568578
0.068607,37.618698
0.080095,37.669693
0.079248,37.738273
0.045221,37.773963
0.077358,37.824014
0.049996,37.873898
0.045139,37.946232
0.034527,37.971887
0.022222,38.023219
0.015676,38.075324
0.005046,38.146773
0.028368,38.172327
0.033044,38.222772
0.026844,38.293595
0.028373,38.319213
0.012627,38.369678
0.012908,38.422787
0.009332,38.490784
0.011912,38.526373
0.014749,38.588309
0.009367,38.62845
0.011168,38.676476
0.012545,38.728534
0.068821,38.77646
0.05346,38.826795
0.091663,38.876486
0.064059,38.933412
0.086656,38.976566
0.047703,39.026551
0.097371,39.076502
0.134864,39.134436
0.043352,39.176766
0.06745,39.226478
0.018293,39.276478
0.039448,39.326646
0.120759,39.376589
0.140919,39.434029
0.067272,39.483791
0.090756,39.526535
0.081871,39.584443
0.070015,39.626919
0.074174,39.676516
0.048947,39.748799
0.081221,39.781815
0.076297,39.832969
0.085594,39.897607
0.094768,39.923355
0.043749,39.994714
0.019203,40.073595
0.036658,40.079605
0.052594,40.129411
0.048339,40.200756
0.028124,40.226347
0.067724,40.287368
0.072498,40.336927
0.073213,40.376623
0.058563,40.430057
0.089676,40.502862
0.096287,40.529324
0.09728,40.578926
0.10195,40.6506
0.124477,40.676272
0.144196,40.748638
0.159131,40.800812
0.178787,40.846493
0.191954,40.882447
0.225316,40.954551
0.239554,40.985147
0.241623,41.030265
0.267618,41.08275
0.291041,41.137212
0.307129,41.204254
0.322079,41.237499
0.334251,41.280022
0.356187,41.335793
0.343121,41.407735
0.357501,41.450423
0.369336,41.475842
0.386877,41.526127
0.410043,41.60937
0.419022,41.644278
0.438891,41.708387
0.448664,41.734068
0.463394,41.804794
0.48247,41.83484
0.525621,41.88076
0.566479,41.952289
0.546002,41.978037
0.545977,42.049067
0.595891,42.103273
0.609218,42.128841
0.619466,42.202786
0.631087,42.228443
0.648167,42.30015
0.682527,42.33603
0.676362,42.407897
0.689457,42.438773
0.706496,42.483445
0.724421,42.554296
0.785633,42.588886
0.794805,42.63589
0.808125,42.679792
0.820683,42.731713
0.820409,42.801835
0.837571,42.83748
0.845175,42.913773
0.860764,42.932704
0.872148,42.979473
0.262643,43.029574
0.270756,43.103449
0.305616,43.147573
0.315789,43.178978
0.320447,43.244437
0.335651,43.300231
0.356538,43.355492
0.347065,43.380943
0.354183,43.453705
0.369806,43.495772
0.376698,43.560219
0.391549,43.586004
0.40061,43.656621
0.449587,43.682687
0.464319,43.752351
0.46648,43.803046
0.477663,43.838749
0.473698,43.908078
0.489944,43.934031
0.498606,44.000909
0.505228,44.057076
0.549758,44.100056
0.556185,44.13782
0.567722,44.186744
0.581653,44.258215
0.587689,44.284381
0.602729,44.336143
0.612593,44.392084
0.61614,44.442634
0.618758,44.505485
0.654042,44.541071
0.651597,44.612742
0.649081,44.647258
0.659447,44.71278
0.667109,44.738432
0.665737,44.807909
0.666739,44.834086
0.660997,44.906578
0.663405,44.964553
0.67056,44.990192
0.734577,45.042327
0.736705,45.0905
0.729336,45.159506
0.735137,45.185066
0.751025,45.237006
0.736593,45.316898
0.743486,45.342762
0.750243,45.393653
0.763479,45.458038
0.815497,45.508048
0.813675,45.54455
0.78447,45.612422
0.815383,45.667637
0.823234,45.710641
0.827216,45.749434
0.830798,45.796645
0.814429,45.847584
0.812902,45.897075
0.836285,45.96122
0.838321,45.997797
0.831809,46.049814
0.869194,46.098355
0.854609,46.14983
0.851502,46.201426
0.878128,46.248103
0.869032,46.299558
0.863437,46.3685
0.861913,46.400694
0.873372,46.44478
0.864846,46.496054
0.241238,46.575432
0.223743,46.61465
0.289541,46.651157
0.175465,46.701799
0.157531,46.771846
0.21248,46.809326
0.221462,46.848045
0.198638,46.89789
0.189551,46.948373
0.262915,47.020247
0.281619,47.050223
0.31231,47.09598
0.33425,47.166467
0.341135,47.202432
0.356064,47.253468
0.376674,47.305293
0.378301,47.354714
0.387505,47.422611
0.404889,47.44822
0.412682,47.522722
0.408091,47.567637
0.408735,47.603483
0.407005,47.654129
0.405956,47.709688
0.402367,47.759796
0.404157,47.817347
0.400499,47.873036
0.179971,47.907671
0.17226,47.949005
0.107225,48.020682
0.090024,48.060872
0.077972,48.126668
0.082561,48.152401
0.058722,48.207815
0.149021,48.252683
0.209054,48.319842
0.221538,48.355622
0.230246,48.429111
0.238577,48.471642
0.241123,48.497629
0.256619,48.561971
0.282064,48.627546
0.268945,48.654227
0.290141,48.705432
0.321666,48.753649
0.318419,48.805303
0.314907,48.876611
0.322111,48.902397
0.215798,48.952605
0.203638,49.002861
0.210755,49.072753
0.218643,49.111664
0.252579,49.158544
0.066208,49.208865
0.12666,49.283595
0.118498,49.31861
0.04928,49.367153
0.098507,49.415942
0.083906,49.467781
0.076416,49.516341
0.087922,49.567849
0.091565,49.616458
0.085777,49.661651
0.054652,49.709663
0.057961,49.780274
0.051831,49.80979
0.069981,49.863702
0.066767,49.906325
0.0736,49.971936
0.021621,50.009446
0.037953,50.058148
0.032201,50.129349
0.035318,50.155615
0.041696,50.205027
0.046015,50.274018
0.046234,50.309755
0.044252,50.387757
0.051394,50.413429
0.049128,50.463737
0.041957,50.528639
0.052328,50.554303
0.055494,50.623597
0.068372,50.659378
0.072638,50.728637
0.083527,50.770721
0.094877,50.820594
0.101557,50.864277
0.105209,50.936785
0.115172,50.962582
0.126592,51.014075
0.137853,51.064517
0.149508,51.114566
0.169548,51.187478
0.183435,51.223083
0.190617,51.282904
0.212449,51.30905
0.227216,51.358738
0.238705,51.413804
0.25958,51.458687
0.265474,51.508593
0.280944,51.559274
0.305034,51.610695
0.32174,51.676431
0.342785,51.712138
0.377863,51.782447
0.378808,51.808207
0.396456,51.859727
0.416175,51.916952
0.42109,51.958402
0.43963,52.030196
0.121797,52.077614
0.135229,52.124554
0.140984,52.188686
0.169795,52.233091
0.169125,52.261188
0.152532,52.308955
0.138311,52.359371
0.157201,52.423164
0.129699,52.459127
0.187127,52.526539
0.123626,52.562483
0.149118,52.619609
0.147341,52.663697
0.125531,52.722834
0.113736,52.762268
0.089397,52.812399
0.090774,52.863079
0.107379,52.919869
0.085004,52.971066
0.09573,53.01242
0.059926,53.065879
0.071225,53.112397
0.11659,53.170226
0.109108,53.23508
0.071669,53.262707
0.099674,53.310987
0.094921,53.368599
0.098505,53.411928
0.114817,53.460797
0.086778,53.531383
0.101696,53.567159
0.061146,53.628164
0.0954,53.674515
0.091414,53.717146
0.064316,53.767105
0.072296,53.834532
0.109252,53.886411
0.090634,53.913709
0.092939,53.962634
0.127792,54.012476
0.138041,54.062448
0.144738,54.114042
0.155634,54.162117
0.155939,54.21365
0.148207,54.262381
0.147969,54.334348
0.145882,54.390574
0.158187,54.416252
0.154142,54.466577
0.154306,54.516279
0.159912,54.569193
0.15657,54.638753
0.16144,54.681529
0.161906,54.738833
0.166036,54.773719
0.167877,54.823659
0.173382,54.86607
0.16929,54.915204
0.172505,54.966543
0.169052,55.0371
0.163179,55.076898
0.166068,55.142754
0.173395,55.187984
0.157741,55.213749
0.156529,55.26372
0.176999,55.313618
0.184837,55.36468
0.190875,55.414479
0.190577,55.466033
0.18379,55.531185
0.180583,55.566834
0.178355,55.638724
0.181924,55.673368
0.177576,55.714434
0.177407,55.775419
0.174043,55.82018
0.170232,55.883931
0.171945,55.92102
