position_error,time
4.380629,20.352462
4.377936,20.397386
4.375865,20.44448
4.377955,20.494127
4.375707,20.54408
4.375302,20.5941
4.374811,20.645195
4.375186,20.694329
4.374587,20.744418
4.374979,20.794281
4.375447,20.844866
4.373615,20.894024
4.372775,20.944244
4.372896,20.994192
4.373186,21.044155
4.371286,21.094285
4.371088,21.147347
4.36925,21.194274
4.370519,21.244256
4.370504,21.296473
4.367948,21.344369
4.36465,21.394253
4.361968,21.444904
1.754522,21.506956
1.694176,21.552015
3.824161,21.602224
6.940759,21.653674
1.724892,21.70747
6.945144,21.764712
6.890763,21.822842
1.698592,21.868271
6.91241,21.9145
6.89103,21.978631
3.972706,22.022894
6.871808,22.070436
6.775584,22.120616
6.743109,22.169819
6.726943,22.211737
6.083202,22.248608
5.33885,22.297785
5.447404,22.347976
4.082008,22.397564
5.527338,22.448167
3.413804,22.497958
4.144484,22.547485
3.20191,22.597474
4.664198,22.647536
3.091783,22.697546
4.17292,22.751319
2.50724,22.797608
2.246038,22.847744
5.856537,22.898509
5.774367,22.951933
5.771044,23.002881
5.679925,23.048656
3.545685,23.101482
3.107176,23.160102
2.91468,23.197663
2.947949,23.247675
3.078644,23.308209
2.65542,23.34917
2.748182,23.399618
2.747979,23.449931
3.025822,23.498146
2.881568,23.547974
2.501908,23.598543
2.753114,23.647769
3.029118,23.697479
2.797968,23.747598
2.776459,23.811543
2.860046,23.859651
2.686125,23.904443
2.335722,23.947655
2.738022,23.997605
2.434293,24.047886
2.084728,24.097961
2.410729,24.148288
2.273157,24.19796
2.348137,24.247507
2.171566,24.2981
1.993211,24.347553
2.205374,24.397823
2.015612,24.447742
2.014534,24.49927
2.008712,24.549917
1.979251,24.620437
1.975102,24.652276
1.967867,24.718569
1.973442,24.754422
1.970647,24.826235
1.970915,24.854167
1.980942,24.902746
1.984536,24.952652
1.992223,25.025413
2.000405,25.051296
2.012175,25.10297
2.02554,25.157163
2.040694,25.201666
2.055454,25.27788
2.072623,25.310277
2.461968,25.362699
2.454749,25.4228
2.47121,25.452873
2.488302,25.498389
2.509042,25.551508
2.521314,25.630883
2.536989,25.661712
2.555386,25.706783
2.559575,25.762122
2.582728,25.808141
2.598557,25.879344
2.609324,25.905261
2.632281,25.956522
2.649512,26.007945
2.674003,26.077586
2.696306,26.10379
2.719334,26.153946
2.737961,26.224359
2.743391,26.251689
2.764139,26.311117
2.790953,26.36475
2.812002,26.432429
2.837543,26.46127
2.862323,26.510283
2.878257,26.56147
2.890189,26.616112
2.914906,26.679313
2.934582,26.707301
2.949109,26.776057
2.97257,26.818011
2.993418,26.861716
3.010142,26.934152
3.017563,26.960876
3.037529,27.010402
3.049887,27.081865
3.048041,27.107914
3.063723,27.161863
3.080894,27.210149
1.261582,27.258125
0.524098,27.31037
1.003636,27.360093
0.753627,27.411351
1.125841,27.458511
0.82726,27.507831
0.670467,27.557892
0.390663,27.608125
0.161438,27.668191
0.135868,27.707621
0.242878,27.760076
0.220992,27.807987
0.221739,27.86876
0.164876,27.917592
0.102367,27.968977
0.06614,28.018236
0.131349,28.067701
0.210364,28.117666
0.079574,28.172016
0.178746,28.234362
0.216214,28.269911
0.138208,28.310357
0.176998,28.360934
0.221297,28.42185
0.189214,28.460611
0.155408,28.520767
0.077609,28.570812
0.203814,28.621735
0.076307,28.670327
0.162406,28.720422
0.1245,28.770331
0.143037,28.820022
0.090043,28.870256
0.215074,28.942533
0.194131,28.971425
0.188983,29.018685
0.197736,29.070028
0.190876,29.140962
0.1877,29.167497
0.183002,29.218529
0.186619,29.267225
0.179513,29.343524
0.169378,29.369223
0.171358,29.420311
0.163778,29.485131
0.165528,29.527583
0.176383,29.578844
0.167284,29.621273
0.130117,29.679017
0.140506,29.747573
0.325121,29.782598
0.079328,29.823554
0.074678,29.897771
0.11344,29.92692
0.22289,29.994723
0.122994,30.039004
0.059107,30.074655
0.888112,30.125088
0.257107,30.17469
0.306824,30.224827
0.950924,30.275335
0.315355,30.341347
0.33508,30.368111
0.330739,30.424563
0.403069,30.478381
0.553663,30.518057
0.197966,30.577159
1.395393,30.627054
0.197679,30.693283
0.195446,30.725013
0.171711,30.782776
0.412392,30.831774
0.181345,30.879075
0.237265,30.919354
0.360824,30.98859
0.378111,31.032173
0.335842,31.076424
0.287783,31.132421
0.125834,31.182668
0.124403,31.245885
0.407446,31.287977
0.410378,31.323709
0.404623,31.394094
0.152667,31.42989
0.160346,31.484102
0.224062,31.520071
0.171336,31.570066
0.205263,31.64224
0.217707,31.702517
0.215847,31.728577
0.146106,31.778443
0.200045,31.828393
0.236235,31.878675
0.087116,31.936642
0.084295,31.979201
0.157816,32.051937
0.164676,32.080662
0.126999,32.127674
0.15257,32.186569
0.126795,32.236081
0.126281,32.296281
0.137381,32.323843
0.123588,32.389697
0.104268,32.422389
0.119376,32.502314
0.109605,32.532577
0.11647,32.578295
0.081908,32.635587
0.080134,32.692696
0.139466,32.728729
0.104579,32.778403
0.042965,32.835572
0.076228,32.886965
0.074405,32.929662
0.073822,32.978824
0.10952,33.036408
0.112315,33.078644
0.090915,33.139204
0.048728,33.182645
0.023784,33.229459
0.083311,33.278557
0.032075,33.336426
0.028806,33.397804
0.065254,33.433573
0.165802,33.485523
0.091759,33.533518
0.086861,33.583673
0.171395,33.64505
0.123816,33.683539
0.145726,33.73359
0.152387,33.783563
