position_error,time
4.380629,20.329303
4.377936,20.392871
4.375865,20.432393
4.377955,20.47827
4.375707,20.528287
4.375302,20.578185
4.374811,20.628274
4.375186,20.679051
4.374587,20.728292
4.374979,20.778475
4.375447,20.828283
4.373615,20.878676
4.372775,20.929409
4.372896,20.978421
4.373186,21.029118
4.371286,21.078559
4.371088,21.151485
4.36925,21.195337
4.370519,21.237317
4.370504,21.287281
4.367948,21.337077
4.36465,21.406672
4.361968,21.446218
1.751584,21.507788
1.752868,21.556576
3.612151,21.605019
6.936126,21.653816
1.726476,21.702738
6.964972,21.768829
6.903654,21.813692
1.700343,21.860962
6.932415,21.908791
6.901217,21.955352
4.343933,21.99794
6.886538,22.054441
6.755606,22.104076
6.739974,22.153141
6.724804,22.196846
5.934127,22.256819
5.877181,22.300718
5.471678,22.348561
3.677072,22.386559
5.384387,22.436765
2.70273,22.486737
3.203418,22.536649
2.980415,22.594099
4.551601,22.644241
2.817689,22.686607
2.806761,22.745555
2.368821,22.796137
2.151907,22.836766
5.889809,22.886281
5.760526,22.957974
5.732751,22.983194
5.581219,23.049367
5.541255,23.085225
5.514977,23.155564
3.010758,23.198725
3.160594,23.241452
3.123003,23.301237
3.320989,23.361519
3.192365,23.387441
2.861408,23.437704
2.976045,23.497186
2.80096,23.561334
2.775966,23.597938
2.452082,23.641631
2.689787,23.687152
2.939485,23.737198
2.91877,23.787213
2.820084,23.837158
2.470449,23.887286
2.87055,23.937217
2.248463,23.987275
2.338851,24.037619
2.335502,24.087862
2.40968,24.13777
2.520075,24.210196
2.480812,24.23951
2.211547,24.28613
2.146165,24.348603
2.175661,24.394531
2.343641,24.436279
2.328775,24.487895
2.30733,24.557386
2.267372,24.59328
2.255413,24.64592
2.235547,24.709093
2.231729,24.745002
2.21802,24.817002
2.204461,24.843675
2.202516,24.909235
2.198808,24.948285
2.196313,25.021173
2.195816,25.04472
2.199981,25.08715
2.201691,25.159929
2.208205,25.198711
2.216444,25.246266
2.229607,25.29662
4.540992,25.345447
4.55186,25.398554
4.580351,25.468467
4.6023,25.501118
4.638843,25.543985
4.665929,25.608915
4.700847,25.666812
4.740705,25.697779
4.777966,25.743081
4.811532,25.79557
4.846896,25.844952
4.88795,25.893866
4.930631,25.944811
4.978444,25.994556
5.028594,26.064704
5.08113,26.091082
5.139081,26.155206
5.186503,26.193584
5.232559,26.248991
5.288278,26.323021
5.34448,26.352796
5.39625,26.39879
5.451206,26.449566
5.500556,26.522378
5.551363,26.548065
5.596076,26.599077
5.645959,26.669677
5.685139,26.699082
5.726715,26.74564
5.767368,26.796256
5.810526,26.848072
5.854507,26.918919
5.894047,26.944902
5.936647,27.014024
5.968652,27.05206
6.002164,27.10038
6.038369,27.150449
6.073576,27.228341
6.104883,27.255281
1.749351,27.30438
1.423848,27.354137
1.321015,27.417061
1.168883,27.45471
1.113915,27.5055
0.730496,27.554116
1.938024,27.62021
1.228732,27.656962
1.088492,27.727378
0.578154,27.764907
1.303654,27.8032
0.293393,27.853643
1.747162,27.903215
1.555494,27.953075
1.467307,28.028298
1.049274,28.062835
0.929254,28.104254
1.180414,28.17782
1.171542,28.208072
